Table for profit centre derivation rules


MANDT	 VTWEG	 PGC	 CLASS	 REP_PGC	 REP_GAC	 PRCTR
X	 X	 X	 X	 	 	
MANDT-CLNT(3)	 VTWEG-CHAR(2)	 RKEG_WW007-CHAR(4)	 CHAR4-CHAR(4)	 RKEG_WW007-CHAR(4)	 RKEG_WW006-CHAR(4)	 PRCTR-CHAR(10)
100	 01	 836V	 MVI	 836V	 836I	 836I
100	 01	 836X	 	 836X	 836	 0000000836
100	 01	 836X	 CPI	 836X	 836	 0000000836
100	 01	 836X	 CPVS	 836X	 836	 0000000836
100	 01	 8370	 	 8370	 837	 0000000837
100	 01	 8370	 CPI	 8370	 837	 0000000837
100	 01	 8370	 CPVS	 8370	 837	 0000000837
100	 01	 8372	 	 8372	 837	 0000000837
100	 01	 8372	 CPI	 8372	 837	 0000000837
100	 01	 8372	 CPVS	 8372	 837	 0000000837
100	 01	 8373	 	 8373	 837	 0000000837
100	 01	 8373	 CPI	 8373	 837	 0000000837
100	 01	 8373	 CPVS	 8373	 837	 0000000837
100	 01	 8374	 	 8374	 837	 0000000837
100	 01	 8374	 CPI	 8374	 837	 0000000837
100	 01	 8374	 CPVS	 8374	 837	 0000000837
100	 01	 8376	 	 8376	 837	 0000000837
100	 01	 8376	 CPI	 8376	 837	 0000000837
100	 01	 8376	 CPVS	 8376	 837	 0000000837
100	 01	 8377	 	 8377	 837	 0000000837
100	 01	 8377	 CPI	 8377	 837	 0000000837
100	 01	 8377	 CPVS	 8377	 837	 0000000837
100	 01	 8378	 	 8378	 837	 0000000837
100	 01	 8378	 CPI	 8378	 837	 0000000837
100	 01	 8378	 CPVS	 8378	 837	 0000000837
100	 01	 8379	 CPI	 8379	 837	 0000000837
100	 01	 8379	 CPVS	 8379	 837	 0000000837
100	 01	 837A	 	 837A	 837	 0000000837
100	 01	 837A	 CPI	 837A	 837	 0000000837
100	 01	 837A	 CPVS	 837A	 837	 0000000837
100	 01	 837B	 	 837B	 837	 0000000837
100	 01	 837B	 CPI	 837B	 837	 0000000837
100	 01	 837B	 CPVS	 837B	 837	 0000000837
100	 01	 837C	 	 837C	 837I	 837I
100	 01	 837C	 CPI	 837C	 837I	 837I
100	 01	 837C	 CPVS	 837C	 837I	 837I
100	 01	 837D	 	 837D	 837I	 837I
100	 01	 837D	 CPI	 837D	 837I	 837I
100	 01	 837D	 CPVS	 837D	 837I	 837I
100	 01	 837E	 	 837E	 837I	 837I
100	 01	 837E	 CPI	 837E	 837I	 837I
100	 01	 837E	 CPVS	 837E	 837I	 837I
100	 01	 839A	 	 839A	 839	 0000000839
100	 01	 839A	 CPI	 839A	 839	 0000000839
100	 01	 839A	 CPVS	 839A	 839	 0000000839
100	 01	 839B	 	 839B	 839	 0000000839
100	 01	 839B	 CPI	 839B	 839	 0000000839
100	 01	 839B	 CPVS	 839B	 839	 0000000839
100	 01	 839C	 	 839C	 839	 0000000839
100	 01	 839C	 CPI	 839C	 839	 0000000839
100	 01	 839C	 CPVS	 839C	 839	 0000000839
100	 01	 839D	 	 839D	 839	 0000000839
100	 01	 839D	 CPI	 839D	 839	 0000000839
100	 01	 839D	 CPVS	 839D	 839	 0000000839
100	 01	 839E	 	 839E	 839	 0000000839
100	 01	 839E	 CPI	 839E	 839	 0000000839
100	 01	 839E	 CPVS	 839E	 839	 0000000839
100	 01	 839F	 	 839F	 839	 0000000839
100	 01	 839F	 CPI	 839F	 839	 0000000839
100	 01	 839F	 CPVS	 839F	 839	 0000000839
100	 01	 839G	 	 839G	 839	 0000000839
100	 01	 839G	 CPI	 839G	 839	 0000000839
100	 01	 839G	 CPVS	 839G	 839	 0000000839
100	 01	 839H	 	 839H	 839	 0000000839
100	 01	 839H	 CPI	 839H	 839	 0000000839
100	 01	 839H	 CPVS	 839H	 839	 0000000839
100	 01	 839I	 	 839I	 839	 0000000839
100	 01	 839I	 CPI	 839I	 839	 0000000839
100	 01	 839I	 CPVS	 839I	 839	 0000000839
100	 01	 839J	 	 839J	 839	 0000000839
100	 01	 839J	 CPI	 839J	 839	 0000000839
100	 01	 839J	 CPVS	 839J	 839	 0000000839
100	 01	 839K	 	 839K	 839	 0000000839
100	 01	 839K	 CPI	 839K	 839	 0000000839
100	 01	 839K	 CPVS	 839K	 839	 0000000839
100	 01	 839L	 	 839L	 839	 0000000839
100	 01	 839L	 CPI	 839L	 839	 0000000839
100	 01	 839L	 CPVS	 839L	 839	 0000000839
100	 01	 839M	 	 839M	 839	 0000000839
100	 01	 839M	 CPI	 839M	 839	 0000000839
100	 01	 839M	 CPVS	 839M	 839	 0000000839
100	 01	 839N	 	 839N	 839	 0000000839
100	 01	 839N	 CPI	 839N	 839	 0000000839
100	 01	 839N	 CPVS	 839N	 839	 0000000839
100	 01	 839O	 	 839O	 839	 0000000839
100	 01	 839O	 CPI	 839O	 839	 0000000839
100	 01	 839O	 CPVS	 839O	 839	 0000000839
100	 01	 839U	 	 839U	 839	 0000000839
100	 01	 839U	 CPI	 839U	 839	 0000000839
100	 01	 839U	 CPVS	 839U	 839	 0000000839
100	 01	 839V	 	 839V	 839	 0000000839
100	 01	 839V	 CPI	 839V	 839	 0000000839
100	 01	 839V	 CPVS	 839V	 839	 0000000839
100	 01	 839W	 	 839W	 839	 0000000839
100	 01	 839W	 CPI	 839W	 839	 0000000839
100	 01	 839W	 CPVS	 839W	 839	 0000000839
100	 01	 839X	 	 839X	 839	 0000000839
100	 01	 839X	 CPI	 839X	 839	 0000000839
100	 01	 839X	 CPVS	 839X	 839	 0000000839
100	 01	 841C	 	 841C	 841	 0000000841
100	 01	 841C	 CPI	 841C	 841	 0000000841
100	 01	 841C	 CPVS	 841C	 841	 0000000841
100	 01	 841C	 GIN	 841C	 841S	 841S
100	 01	 841C	 MVI	 841C	 841S	 841S
100	 01	 841D	 	 841D	 841	 0000000841
100	 01	 841D	 CPI	 841D	 841	 0000000841
100	 01	 841D	 CPVS	 841D	 841	 0000000841
100	 01	 841D	 GIN	 841D	 841S	 841S
100	 01	 841D	 MVI	 841D	 841S	 841S
100	 01	 841E	 	 841E	 841	 0000000841
100	 01	 841E	 CPI	 841E	 841	 0000000841
100	 01	 841E	 CPVS	 841E	 841	 0000000841
100	 01	 841E	 GIN	 841E	 841S	 841S
100	 01	 841E	 MVI	 841E	 841S	 841S
100	 01	 841F	 	 841F	 841	 0000000841
100	 01	 841F	 CPI	 841F	 841	 0000000841
100	 01	 841F	 CPVS	 841F	 841	 0000000841
100	 01	 841G	 	 841G	 841	 0000000841
100	 01	 841G	 CPI	 841G	 841	 0000000841
100	 01	 841G	 CPVS	 841G	 841	 0000000841
100	 01	 841G	 GIN	 841G	 841S	 841S
100	 01	 841G	 MVI	 841G	 841S	 841S
100	 01	 841H	 	 841H	 841	 0000000841
100	 01	 841H	 CPI	 841H	 841	 0000000841
100	 01	 841H	 CPVS	 841H	 841	 0000000841
100	 01	 841H	 GIN	 841H	 841S	 841S
100	 01	 841H	 MVI	 841H	 841S	 841S
100	 01	 841I	 	 841I	 841	 0000000841
100	 01	 841I	 CPI	 841I	 841	 0000000841
100	 01	 841I	 CPVS	 841I	 841	 0000000841
100	 01	 841I	 GIN	 841I	 841S	 841S
100	 01	 841I	 MVI	 841I	 841S	 841S
100	 01	 841J	 	 841J	 841	 0000000841
100	 01	 841J	 CPI	 841J	 841	 0000000841
100	 01	 841J	 CPVS	 841J	 841	 0000000841
100	 01	 841J	 GIN	 841J	 841S	 841S
100	 01	 841J	 MVI	 841J	 841S	 841S
100	 01	 842A	 	 842A	 842	 0000000842
100	 01	 842A	 CPI	 842A	 842	 0000000842
100	 01	 842A	 CPVS	 842A	 842	 0000000842
100	 01	 842B	 	 842B	 842	 0000000842
100	 01	 842B	 CPI	 842B	 842	 0000000842
100	 01	 842B	 CPVS	 842B	 842	 0000000842
100	 01	 843A	 	 843A	 816S	 816S
100	 01	 843A	 CPI	 843A	 816S	 816S
100	 01	 843A	 CPVS	 843A	 816S	 816S
100	 01	 843B	 	 843B	 816S	 816S
100	 01	 843B	 CPI	 843B	 816S	 816S
100	 01	 843B	 CPVS	 843B	 816S	 816S
100	 01	 846	 CPI	 846	 846S	 846S
100	 01	 846	 CPVS	 846	 846S	 846S
100	 01	 846	 GIN	 846	 846M	 846M
100	 01	 846	 MVI	 846	 846M	 846M
100	 01	 846M	 GIN	 846M	 846M	 846M
100	 01	 846M	 MVI	 846M	 846M	 846M
100	 01	 846M	 SCE	 846M	 846M	 846M
100	 01	 846S	 CPI	 846S	 846S	 846S
100	 01	 846S	 CPVS	 846S	 846S	 846S
100	 01	 847	 	 847	 847M	 847M
100	 01	 847	 CPI	 847	 847S	 847S
100	 01	 847	 CPVS	 847	 847S	 847S
100	 01	 847	 GIN	 847	 847M	 847M
100	 01	 847	 MVI	 847	 847M	 847M
100	 01	 847M	 GIN	 847M	 847M	 847M
100	 01	 847M	 MVI	 847M	 847M	 847M
100	 01	 847M	 SCE	 847M	 847M	 847M
100	 01	 847S	 CPI	 847S	 847S	 847S
100	 01	 847S	 CPVS	 847S	 847S	 847S
100	 01	 848M	 GIN	 848M	 848M	 848M
100	 01	 848M	 MVI	 848M	 848M	 848M
100	 01	 848M	 SCE	 848M	 848M	 848M
100	 01	 8490	 	 8490	 849	 0000000849
100	 01	 8490	 CPI	 8490	 849	 0000000849
100	 01	 8490	 CPVS	 8490	 849	 0000000849
100	 01	 8491	 	 8491	 849	 0000000849
100	 01	 8491	 CPI	 8491	 849	 0000000849
100	 01	 8491	 CPVS	 8491	 849	 0000000849
100	 01	 8492	 CPI	 8492	 849	 0000000849
100	 01	 8492	 CPVS	 8492	 849	 0000000849
100	 01	 8493	 	 8493	 849	 0000000849
100	 01	 8493	 CPI	 8493	 849	 0000000849
100	 01	 8493	 CPVS	 8493	 849	 0000000849
100	 01	 8494	 	 8494	 849	 0000000849
100	 01	 8494	 CPI	 8494	 849	 0000000849
100	 01	 8494	 CPVS	 8494	 849	 0000000849
100	 01	 8495	 	 8495	 849	 0000000849
100	 01	 8495	 CPI	 8495	 849	 0000000849
100	 01	 8495	 CPVS	 8495	 849	 0000000849
100	 01	 8496	 	 8496	 849	 0000000849
100	 01	 8496	 CPI	 8496	 849	 0000000849
100	 01	 8496	 CPVS	 8496	 849	 0000000849
100	 01	 8497	 	 8497	 849	 0000000849
100	 01	 8497	 CPI	 8497	 849	 0000000849
100	 01	 8497	 CPVS	 8497	 849	 0000000849
100	 01	 8499	 	 8499	 849	 0000000849
100	 01	 8499	 CPI	 8499	 849	 0000000849
100	 01	 8499	 CPVS	 8499	 849	 0000000849
100	 01	 849A	 	 849A	 849	 0000000849
100	 01	 849A	 CPI	 849A	 849	 0000000849
100	 01	 849A	 CPVS	 849A	 849	 0000000849
100	 01	 849B	 	 849B	 849	 0000000849
100	 01	 849B	 CPI	 849B	 849	 0000000849
100	 01	 849B	 CPVS	 849B	 849	 0000000849
100	 01	 849D	 	 849D	 849	 0000000849
100	 01	 849D	 CPI	 849D	 849	 0000000849
100	 01	 849D	 CPVS	 849D	 849	 0000000849
100	 01	 849E	 	 849E	 849	 0000000849
100	 01	 849E	 CPI	 849E	 849	 0000000849
100	 01	 849E	 CPVS	 849E	 849	 0000000849
100	 01	 849M	 GIN	 849M	 849M	 849M
100	 01	 849M	 MVI	 849M	 849M	 849M
100	 01	 849M	 SCE	 849M	 849M	 849M
100	 01	 849Z	 	 849Z	 849I	 849I
100	 01	 849Z	 CPI	 849Z	 849I	 849I
100	 01	 849Z	 CPVS	 849Z	 849I	 849I
100	 01	 84AA	 	 84AA	 PCAF	 PCAF
100	 01	 84AB	 	 84AB	 PCAF	 PCAF
100	 01	 84AC	 	 84AC	 PCAF	 PCAF
100	 01	 84AD	 	 84AD	 PCAF	 PCAF
100	 01	 84AZ	 	 84AZ	 PCAF	 PCAF
100	 01	 85	 	 85	 131	 0000000131
100	 01	 850A	 	 850A	 850	 0000000850
100	 01	 850A	 CPI	 850A	 850	 0000000850
100	 01	 850A	 CPVS	 850A	 850	 0000000850
100	 01	 851A	 	 851A	 851	 0000000851
100	 01	 851A	 CPI	 851A	 851	 0000000851
100	 01	 851A	 CPVS	 851A	 851	 0000000851
100	 01	 851B	 	 851B	 851	 0000000851
100	 01	 851B	 CPI	 851B	 851	 0000000851
100	 01	 851B	 CPVS	 851B	 851	 0000000851
100	 01	 851C	 	 851C	 851	 0000000851
100	 01	 851C	 CPI	 851C	 851	 0000000851
100	 01	 851C	 CPVS	 851C	 851	 0000000851
100	 01	 851D	 CPI	 851D	 851	 0000000851
100	 01	 851D	 CPVS	 851D	 851	 0000000851
100	 01	 856	 CPI	 856	 856S	 856S
100	 01	 856	 CPVS	 856	 856S	 856S
100	 01	 856	 GIN	 856	 856M	 856M
100	 01	 856	 MVI	 856	 856M	 856M
100	 01	 856M	 GIN	 856M	 856M	 856M
100	 01	 856M	 MVI	 856M	 856M	 856M
100	 01	 856M	 SCE	 856M	 856M	 856M
100	 01	 856S	 CPI	 856S	 856S	 856S
100	 01	 856S	 CPVS	 856S	 856S	 856S
100	 01	 857	 CPI	 857	 857S	 857S
100	 01	 857	 CPVS	 857	 857S	 857S
100	 01	 857	 GIN	 857	 857M	 857M
100	 01	 857	 MVI	 857	 857M	 857M
100	 01	 857M	 GIN	 857M	 857M	 857M
100	 01	 857M	 MVI	 857M	 857M	 857M
100	 01	 857M	 SCE	 857M	 857M	 857M
100	 01	 857S	 CPI	 857S	 857S	 857S
100	 01	 857S	 CPVS	 857S	 857S	 857S
100	 01	 858A	 	 858A	 858I	 858I
100	 01	 858A	 CPI	 858A	 858I	 858I
100	 01	 858A	 CPVS	 858A	 858I	 858I
100	 01	 858B	 	 858B	 858I	 858I
100	 01	 858B	 CPI	 858B	 858I	 858I
100	 01	 858B	 CPVS	 858B	 858I	 858I
100	 01	 858C	 	 858C	 858I	 858I
100	 01	 858C	 CPI	 858C	 858I	 858I
100	 01	 858C	 CPVS	 858C	 858I	 858I
100	 01	 858D	 	 858D	 858I	 858I
100	 01	 858D	 CPI	 858D	 858I	 858I
100	 01	 858D	 CPVS	 858D	 858I	 858I
100	 01	 858E	 	 858E	 858I	 858I
100	 01	 858E	 CPI	 858E	 858I	 858I
100	 01	 858E	 CPVS	 858E	 858I	 858I
100	 01	 859A	 	 859A	 859V	 859V
100	 01	 859A	 CPI	 859A	 859V	 859V
100	 01	 859A	 CPVS	 859A	 859V	 859V
100	 01	 859B	 	 859B	 859V	 859V
100	 01	 859B	 CPI	 859B	 859V	 859V
100	 01	 859B	 CPVS	 859B	 859V	 859V
100	 01	 859C	 	 859C	 859V	 859V
100	 01	 859C	 CPI	 859C	 859V	 859V
100	 01	 859C	 CPVS	 859C	 859V	 859V
100	 01	 859D	 	 859D	 859V	 859V
100	 01	 859D	 CPI	 859D	 859V	 859V
100	 01	 859D	 CPVS	 859D	 859V	 859V
100	 01	 859E	 	 859E	 859V	 859V
100	 01	 859E	 CPI	 859E	 859V	 859V
100	 01	 859E	 CPVS	 859E	 859V	 859V
100	 01	 859F	 	 859F	 859V	 859V
100	 01	 859F	 CPI	 859F	 859V	 859V
100	 01	 859F	 CPVS	 859F	 859V	 859V
100	 01	 859G	 	 859G	 859V	 859V
100	 01	 859G	 CPI	 859G	 859V	 859V
100	 01	 859G	 CPVS	 859G	 859V	 859V
100	 01	 85AA	 	 85AA	 85A	 85A
100	 01	 85AB	 	 85AB	 85A	 85A
100	 01	 85AC	 	 85AC	 85A	 85A
100	 01	 85AD	 	 85AD	 85A	 85A
100	 01	 85AE	 	 85AE	 85A	 85A
100	 01	 85AF	 	 85AF	 85A	 85A
